Volatility 3 Framework 2.28.1

Offset	Name
0xc08eb0c40c70	\Program Files (x86)\McAfee\VirusScan Enterprise\vsplugin.dll
0xc08eb0c467b0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.002
0xc08eb0c48080	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdCO365R_SubTrial-ul-oob.xrm-ms
0xc08eb0c482a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ACEOLEDB.DLL
0xc08eb0c48d60	\Windows\System32\wsnmp32.dll
0xc08eb0c48ef0	\Windows\System32\tcpmon.dll
0xc08eb0c49160	Ø
0xc08eb0c49180	\Windows\CSC\v2.0.6\temp
0xc08eb0c4f5b0	\Windows\System32\msdtcprx.dll
0xc08eb0c50080	\Program Files (x86)\Google\Update\1.3.36.102\psmachine.dll
0xc08eb0c57d60	\Windows\System32\inetpp.dll
0xc08eb0c57ef0	\Windows\System32\win32spl.dll
0xc08eb0c5c140	\$MapAttributeValue
0xc08eb0c5dd60	\Program Files (x86)\Microsoft Office\root\vregwow6432\excelmui.msi.16.en-us.vreg.dat
0xc08eb0c5def0	\Windows\SysWOW64\shfolder.dll
0xc08eb0c5f560	\Windows\System32\spool\drivers\x64\PCC
0xc08eb0c665b0	\ProgramData\USOShared\Logs\NotificationUxBroker.003.etl
0xc08eb0c69550	\Windows\System32\wbem\WmiPerfInst.dll
0xc08eb0c6a060	\$MapAttributeValue
0xc08eb0c6def0	\SwDevice
0xc08eb0c6f9f0	\Program Files (x86)\McAfee\VirusScan Enterprise\nailite.dll
0xc08eb0c70530	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdXC2RVL_KMS_ClientC2R-ul.xrm-ms
0xc08eb0c71080	\SwDevice
0xc08eb0c734b0	\Dev\Query
0xc08eb0c75400	\Windows\SysWOW64\Windows.Graphics.dll
0xc08eb0c774f0	\Windows\System32\loadperf.dll
0xc08eb0c7cb50	\SwDevice
0xc08eb0c80cc0	\Windows\System32\tquery.dll
0xc08eb0c84ef0	\Windows\System32\WaaSMedic.exe
0xc08eb0c86ef0	\Windows\System32\DriverStore\FileRepository\netr28ux.inf_amd64_d5996f2a9d9aa9e3\netr28ux.inf
0xc08eb0c89300	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\msvcp140.dll
0xc08eb0c8a650	\$MapAttributeValue
0xc08eb0c90cc0	\Windows\System32\spool\drivers\W32X86\PCC
0xc08eb0c99b50	\$Directory
0xc08eb0c9ea40	\Program Files\McAfee\Agent\x86\ccme_base_non_fips.dll
0xc08eb0ca1e50	\Windows\WinSxS\FileMaps\program_files_x86_windows_nt_accessories_6b5e9ec4fa2598e7.cdf-ms
0xc08eb0ca37b0	\Windows\System32\keepaliveprovider.dll
0xc08eb0ca7080	\Windows\System32\sspicli.dll
0xc08eb0ca7720	\Windows\System32\spool\drivers\x64\PCC
0xc08eb0cab210	\$Directory
0xc08eb0cbeef0	\Windows\System32\AppxPackaging.dll
0xc08eb0cc1080	\CMNotify
0xc08eb0cc1230	\Dev\Query
0xc08eb0cc2890	\Windows\System32\localspl.dll
0xc08eb0cc2ef0	\$MapAttributeValue
0xc08eb0cc5460	\CMApi
0xc08eb0cc55f0	\Windows\System32\WSDApi.dll
0xc08eb0cc62f0	\Windows\System32\FXSMON.dll
0xc08eb0cc6610	\$Directory
0xc08eb0cc67a0	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_47f75649\Report.wer.tmp
0xc08eb0cc74f0	\Windows\System32\usbmon.dll
0xc08eb0cc9d50	\Windows\System32\WSDMon.dll
0xc08eb0ccc5c0	\Program Files (x86)\Microsoft Office\root\Licenses16\Professional2019R_Trial-pl.xrm-ms
0xc08eb0ccc980	\SwDevice
0xc08eb0cce660	\$MapAttributeValue
0xc08eb0cd5080	\$Directory
0xc08eb0cd6b30	\Windows\WinSxS\Temp\PendingRenames\b8c3f3f28daad7011e000000004b6441.programdata_microsoft_fe5c6d762edd2110.cdf-ms
0xc08eb0cd76a0	\Windows\Microsoft.NET\Framework\v4.0.30319\WMINet_Utils.dll
0xc08eb0cd8ef0	\CMNotify
0xc08eb0cdcef0	\Windows\SysWOW64\ntasn1.dll
0xc08eb0ce1580	\Windows\System32\GroupPolicy\DataStore\0\SysVol\shieldbase.lan\Policies\{8EBCE163-0D18-4EAE-BC20-74BC805AC0FE}\gpt.ini
0xc08eb0ce2080	\Program Files (x86)\McAfee\Host Intrusion Prevention\nailite.dll
0xc08eb0ce59a0	\$MapAttributeValue
0xc08eb0ce8080	\$Directory
0xc08eb0cee210	\$MapAttributeValue
0xc08eb0cf3690	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019R_OEM_Perp2-pl.xrm-ms
0xc08eb0cf5680	\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config
0xc08eb0cf9370	\Windows\System32\gpprefcl.dll
0xc08eb0cf97a0	\Program Files\Common Files\microsoft shared\ClickToRun\AppVOrchestration.dll
0xc08eb0d19580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_Grace-ul-oob.xrm-ms
0xc08eb0d1e580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\DataModel\Microsoft.Office.Excel.DataModel.dll
0xc08eb0d23ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.SapBwProvider.dll
0xc08eb0d28580	\Windows\servicing\wrpintapi.dll
0xc08eb0d3dd40	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_OEM_Perp-ul-phn.xrm-ms
0xc08eb0d51ac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\OneNote\prnSendToOneNote.cat
0xc08eb0d52d60	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_Subscription2-ul-oob.xrm-ms
0xc08eb0d52ef0	\Program Files (x86)\Microsoft Office\root\Office16\AutoHelper.dll
0xc08eb0d5c060	\$MapAttributeValue
0xc08eb0d5c220	\$Directory
0xc08eb0d70ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_OEM_Perp2-ul-phn.xrm-ms
0xc08eb0d72440	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\MicrosoftDataStreamerforExcel.dll
0xc08eb0d7fb50	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPoint2019R_Retail-ul-oob.xrm-ms
0xc08eb0d7fef0	\Program Files (x86)\Microsoft Office\root\Licenses16\WordVL_KMS_Client-ppd.xrm-ms
0xc08eb0d86580	\Windows\System32\DriverStore\FileRepository\mdmwhql0.inf_amd64_d21708dc114b76b2\mdmwhql0.inf
0xc08eb0d94cf0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTest3-pl.xrm-ms
0xc08eb0da3ef0	\$Directory
0xc08eb0dadef0	\$MapAttributeValue
0xc08eb0daf300	\Program Files (x86)\Microsoft Office\root\Office16\PPTICO.EXE
0xc08eb0dbaef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_Retail-ul-phn.xrm-ms
0xc08eb0dbc290	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdO365R_SubTrial-pl.xrm-ms
0xc08eb0dcdef0	\Windows\System32\WindowManagement.dll
0xc08eb0dd4c00	\ma_5bd9fa52-9d71-e8fd-20b0-306ab91d3db1_2408.000000000376DA20_896005396
0xc08eb0dd7580	\$Directory
0xc08eb0dd8580	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.033.etl
0xc08eb0ddb410	\Program Files\McAfee\Agent\x86\libcurl.dll
0xc08eb0ddf390	\$Directory
0xc08eb0ddf580	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx
0xc08eb0de5ef0	\Windows\SysWOW64\ninput.dll
0xc08eb0debd90	\CMNotify
0xc08eb0deda40	\CMNotify
0xc08eb0dedbf0	\Program Files\McAfee\Agent\x86\ma_database.dll
0xc08eb0df1590	\Windows\System32\sqmapi.dll
0xc08eb0df1ac0	\Windows\SysWOW64\WindowsCodecs.dll
0xc08eb0df25a0	\$MapAttributeValue
0xc08eb0df2990	\Program Files\Common Files\microsoft shared\ClickToRun\AppVIsvSubsystemController.dll
0xc08eb0df4d80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-core-processthreads-l1-1-1.dll
0xc08eb0dfec80	\SwDevice
0xc08eb0e01920	\Windows\Registration\R00000000000d.clb
0xc08eb0e08790	\Windows\System32\dcntel.dll
0xc08eb0e08b50	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\wcp.dll
0xc08eb0e09060	\$MapAttributeValue
0xc08eb0e103b0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\TiWorker.exe
0xc08eb0e10b30	\Windows\Prefetch\RUNTIMEBROKER.EXE-72C0C855.pf
0xc08eb0e137e0	\$MapAttributeValue
0xc08eb0e155e0	\$MapAttributeValue
0xc08eb0e24c20	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_ce2d31ba\Report.wer.tmp
0xc08eb0e26080	\Program Files (x86)\Microsoft Office\root\Licenses16\Standard2019MSDNR_Retail-ul-phn.xrm-ms
0xc08eb0e260b0	愈냢삎￿愈냢삎￿
0xc08eb0e26460	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019R_OEM_Perp4-pl.xrm-ms
0xc08eb0e28580	\$Directory
0xc08eb0e2d060	\Windows\Mnemosyne.sys
0xc08eb0e2e260	\$Directory
0xc08eb0e35b50	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\msmdlocal.dll
0xc08eb0e3a9f0	\Program Files (x86)\Microsoft Office\root\Office16\UcMapi.exe
0xc08eb0e3ad80	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\ro\msipc.dll.mui
0xc08eb0e3fb90	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019R_OEM_Perp2-ul-phn.xrm-ms
0xc08eb0e4c080	\Windows\CSC\v2.0.6
0xc08eb0e50080	\Program Files (x86)\Microsoft Office\root\Office16\UccApi.dll
0xc08eb0e50320	\$Directory
0xc08eb0e584c0	\Windows\System32
0xc08eb0e5b8f0	\ma_5bd9fa52-9d71-e8fd-20b0-306ab91d3db1_2408.000000000376DA20_896005396
0xc08eb0e67580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_SubTrial2-pl.xrm-ms
0xc08eb0e72410	\Windows\System32\en-US\slui.exe.mui
0xc08eb0e73330	\Program Files (x86)\Microsoft Office\root\Office16\SHAREPOINTPROVIDER.DLL
0xc08eb0e7bd80	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019DemoR_BypassTrial180-ul-oob.xrm-ms
0xc08eb0e7dbb0	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookVL_MAK-pl.xrm-ms
0xc08eb0e7fcc0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTest1-ul-oob.xrm-ms
0xc08eb0e833d0	\Windows\System32\dlnashext.dll
0xc08eb0e85430	\$Directory
0xc08eb0e8c580	\$MapAttributeValue
0xc08eb0e8db50	\Program Files (x86)\Microsoft Office\root\Office16\MINSBPROXY.DLL
0xc08eb0e98ac0	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-core-localization-l1-2-0.dll
0xc08eb0e9db80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\vccorlib140.dll
0xc08eb0e9fca0	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardVL_KMS_Client-ppd.xrm-ms
0xc08eb0ea2480	\Program Files\McAfee\Agent\x86\ma_proxy.dll
0xc08eb0eaab30	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019VL_MAK_AE-ul-phn.xrm-ms
0xc08eb0eaaef0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365BusinessDemoR_BypassTrial365-ul-oob.xrm-ms
0xc08eb0eb2580	\$MapAttributeValue
0xc08eb0ec4210	\$Directory
0xc08eb0ece200	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteVL_KMS_Client-ppd.xrm-ms
0xc08eb0ee0ac0	\Program Files (x86)\Microsoft Office\PackageManifests\AppXManifest.90160000-002A-0000-1000-0000000FF1CE.xml
0xc08eb0eed080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-crt-conio-l1-1-0.dll
0xc08eb0ef7310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\ucrtbase.dll
0xc08eb0f09ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\Word2019R_OEM_Perp-ul-phn.xrm-ms
0xc08eb0f0b080	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.OData.Core.NetFX35.dll
0xc08eb0f10a50	\Program Files (x86)\Microsoft Office\root\Licenses16\Word2019R_Retail-pl.xrm-ms
0xc08eb0f13a10	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\OL.SAM
0xc08eb0f14b50	\Program Files (x86)\Microsoft Office\root\Licenses16\Excel2019VL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb0f1bc00	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\SQLDumper.exe
0xc08eb0f1be30	\$MapAttributeValue
0xc08eb0f22a20	\$MapAttributeValue
0xc08eb0f2b410	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-crt-utility-l1-1-0.dll
0xc08eb0f3bd40	\Program Files (x86)\Microsoft Office\root\Office16\MSOSB.DLL
0xc08eb0f5b580	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelR_Retail-ul-phn.xrm-ms
0xc08eb0f66420	\$MapAttributeValue
0xc08eb0f70580	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-crt-time-l1-1-0.dll
0xc08eb0f72ef0	\Windows\System32\en-US\ESENT.dll.mui
0xc08eb0f75a40	\Windows\System32\DriverStore\FileRepository\netmlx5.inf_amd64_a0d701ae2ab04682\netmlx5.inf
0xc08eb0f77ef0	\Windows\System32\ksuser.dll
0xc08eb0f8c080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\MSPTLS.DLL
0xc08eb0f8f580	\Program Files (x86)\Microsoft Office\root\Office16\OutlookWebHost.dll
0xc08eb0f93580	\Windows\SysWOW64\comdlg32.dll
0xc08eb0f9aac0	\Windows\WinSxS\Temp\PendingRenames\4623fea9c4a9d70120000000dc4a3448.Generalize.xml
0xc08eb0f9def0	\Program Files (x86)\Microsoft Office\root\Licenses16\Outlook2019R_Trial-ul-oob.xrm-ms
0xc08eb0f9eef0	\Program Files\McAfee\Agent\x86\mfecryptc.dll
0xc08eb0f9fac0	\Program Files (x86)\Microsoft Office\root\vreg\powerpivot.x-none.msi.16.x-none.vreg.dat
0xc08eb0f9fe30	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\OPTINPS.DLL
0xc08eb0fae150	\$MapAttributeValue
0xc08eb0fb72a0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\api-ms-win-crt-runtime-l1-1-0.dll
0xc08eb0fc6ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdXC2RVL_MAKC2R-ul-phn.xrm-ms
0xc08eb0fd8e70	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentVNextR_Trial-pl.xrm-ms
0xc08eb0ff3ef0	\Windows\SysWOW64\FWPUCLNT.DLL
0xc08eb0ff8d80	\Windows\WinSxS\Temp\PendingRenames\c7ebfaf28daad70120000000004b6441.Generalize.xml
0xc08eb1705580	\Windows\assembly\NativeImages_v4.0.30319_32\mscorlib\72386a8a932ad2fd737cf604277c4a85\mscorlib.ni.dll.aux
0xc08eb1709080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\api-ms-win-crt-convert-l1-1-0.dll
0xc08eb170bbc0	\$MapAttributeValue
0xc08eb170fac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\DataModel\Microsoft.AnalysisServices.Excel.BackEnd.dll
0xc08eb1712ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2021PreviewVL_KMS_Client_AE-ul.xrm-ms
0xc08eb1718310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-core-processthreads-l1-1-1.dll
0xc08eb1722580	\Windows\System32\gdi32.dll
0xc08eb172d350	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019XC2RVL_MAKC2R-ul-phn.xrm-ms
0xc08eb172d580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\xmsrv.dll
0xc08eb172fb40	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\OFFREL.DLL
0xc08eb1736de0	\Program Files (x86)\Microsoft Office\root\Office16\ODBC Drivers\Salesforce\lib\LibCurl32.DllA\libcurl.dll
0xc08eb1747ac0	\Program Files (x86)\Microsoft Office\root\Office16\scdec.dll
0xc08eb1748ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalPipcR_OEM_Perp-pl.xrm-ms
0xc08eb174bdb0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-core-localization-l1-2-0.dll
0xc08eb1750b50	\Program Files (x86)\Microsoft Office\root\Office16\ODBC Drivers\Salesforce\lib\OpenSSL32.DllA\libcrypto-1_1.dll
0xc08eb175dcc0	\Program Files (x86)\Microsoft Office\root\Office16\MSQRY32.EXE
0xc08eb1765ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ACEODEXL.DLL
0xc08eb1766b50	\Windows\System32\drivers\mup.sys
0xc08eb176bb50	\$Directory
0xc08eb177bcc0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2019R_OEM_Perp-pl.xrm-ms
0xc08eb177dac0	\Program Files (x86)\Microsoft Office\root\Office16\appsharingmediaprovider.dll
0xc08eb1793080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\OLKFSTUB.DLL
0xc08eb1793580	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPoint2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb1797ef0	\Windows\System32\DriverStore\FileRepository\mdmrock4.inf_amd64_b3010db518d631bb\mdmrock4.inf
0xc08eb17a9b80	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2021PreviewVL_MAK_AE-pl.xrm-ms
0xc08eb17abb50	\Program Files (x86)\Microsoft Office\root\Office16\OUTLOOK.EXE
0xc08eb17b0e70	\Windows\System32\MrmDeploy.dll
0xc08eb17b1ef0	\Windows\System32\netprofm.dll
0xc08eb17b7ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_Trial-ul-oob.xrm-ms
0xc08eb17b8a60	\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe
0xc08eb17c0ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\Standard2019VL_MAK_AE-ul-phn.xrm-ms
0xc08eb17c3310	\$MapAttributeValue
0xc08eb17cfef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\msvcr120.dll
0xc08eb17d7580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdVL_MAK-ul-phn.xrm-ms
0xc08eb17dca60	\Windows\SysWOW64\sxs.dll
0xc08eb17ddef0	\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx
0xc08eb17e8ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb17f2ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPointVL_MAK-ppd.xrm-ms
0xc08eb17f3ef0	\Program Files (x86)\McAfee\VirusScan Enterprise\x64\wmain.dll
0xc08eb17fdc20	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd
0xc08eb180dac0	\Program Files (x86)\Microsoft Office\root\rsodWoW6432\Proof.en-us.msi.16.en-us.tree.dat
0xc08eb181dd00	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteVL_MAK-ppd.xrm-ms
0xc08eb1826c80	\Windows\WinSxS\FileMaps\program_files_windows_photo_viewer_6eb173d8debcda9a.cdf-ms
0xc08eb1828c70	\Program Files (x86)\Microsoft Office\root\Licenses16\PublisherVL_KMS_Client-ul.xrm-ms
0xc08eb1837a10	\:$I30:$INDEX_ALLOCATION
0xc08eb183e3f0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.DataWarehouse.Interfaces.DLL
0xc08eb1846ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2019XC2RVL_KMS_ClientC2R-ul-oob.xrm-ms
0xc08eb1857470	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019DemoR_BypassTrial180-ul-oob.xrm-ms
0xc08eb1861c80	\$MapAttributeValue
0xc08eb1864ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\PowerPointVL_MAK-pl.xrm-ms
0xc08eb1866580	\Program Files (x86)\Microsoft Office\root\Office16\mscss7cm_en.dub
0xc08eb186ad10	\$Directory
0xc08eb1883080	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusinessR_Trial-ul-oob.xrm-ms
0xc08eb1883580	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusinessR_Retail-pl.xrm-ms
0xc08eb189db50	\Program Files (x86)\Microsoft Office\root\Office16\ONECLIENTW32.DLL
0xc08eb18a89f0	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\FM20.DLL
0xc08eb18aab10	\Program Files (x86)\Microsoft Office\PackageManifests\AppXManifest.90160000-012B-0409-0000-0000000FF1CE.xml
0xc08eb18aed00	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\msvcp120.dll
0xc08eb18b2320	\$Directory
0xc08eb18c9a30	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\OLAPPT.FAE
0xc08eb18c9ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProMSDNR_Retail-ul-oob.xrm-ms
0xc08eb18cd080	\Windows\System32\rometadata.dll
0xc08eb18d3ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdCO365R_SubTest-ul-oob.xrm-ms
0xc08eb18d7060	\$MapAttributeValue
0xc08eb18d74e0	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_d5eecdab\Report.wer.tmp
0xc08eb18dcda0	\Windows\System32\swprv.dll
0xc08eb1910ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-processthreads-l1-1-1.dll
0xc08eb1912ef0	\Windows\Prefetch\SVCHOST.EXE-24568AC4.pf
0xc08eb1918b30	\Windows\System32\DriverStore\FileRepository\netl1c63x64.inf_amd64_4d6630ce07a4fb42\netl1c63x64.inf
0xc08eb191ab50	\Program Files (x86)\Microsoft Office\root\Office16\MAPISHELL.DLL
0xc08eb191d080	\Windows\System32\config\COMPONENTS.LOG1
0xc08eb191d580	\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My
0xc08eb191eac0	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessR_Grace-ul-oob.xrm-ms
0xc08eb191ede0	\Program Files (x86)\Microsoft Office\root\Office16\MSOCR.DLL
0xc08eb1920cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_SubTrial1-ul-oob.xrm-ms
0xc08eb1923ef0	\$Directory
0xc08eb1931080	\Program Files\McAfee\Agent\x86\genevtinf5.dll
0xc08eb1936580	\$Directory
0xc08eb1937d60	\Program Files (x86)\Microsoft Office\root\Licenses16\Publisher2019R_Trial-pl.xrm-ms
0xc08eb1937ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\Publisher2019R_Retail-ul-oob.xrm-ms
0xc08eb193b080	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusinessEntry2019R_PrepidBypass-ppd.xrm-ms
0xc08eb1945c50	\Program Files (x86)\Microsoft Office\root\Office16\EXSEC32.DLL
0xc08eb194abf0	\$Directory
0xc08eb1951310	\$Directory
0xc08eb1960e00	\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Scan
0xc08eb1963240	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_SubTrial4-ul-oob.xrm-ms
0xc08eb1970ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProCO365R_Subscription-pl.xrm-ms
0xc08eb1981ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Excel.MDXQueryGenerator.dll
0xc08eb198eac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb198f580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\1033\xlsrvintl.dll
0xc08eb1992ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Data.ConnectionUI.dll
0xc08eb1997ac0	\Program Files (x86)\Microsoft Office\root\Office16\sdxbgt.dll
0xc08eb19a1ca0	\Windows\SysWOW64\vaultcli.dll
0xc08eb19a5ac0	\Program Files (x86)\Microsoft Office\root\Office16\MSOUTL.OLB
0xc08eb19b0c70	\Program Files (x86)\Microsoft Office\root\Office16\Uc.dll
0xc08eb19b8c70	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\VBA\VBA7.1\1033\VBE7INTL.DLL
0xc08eb19c0580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\mfc140u.dll
0xc08eb19c2580	\Program Files (x86)\Microsoft Office\root\Licenses16\PublisherR_OEM_Perp-ul-oob.xrm-ms
0xc08eb19c9dd0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\uk\msipc.dll.mui
0xc08eb19ca080	\Windows\System32\EhStorAPI.dll
0xc08eb19d0b10	\$MapAttributeValue
0xc08eb19d3b30	\Program Files (x86)\Microsoft Office\root\Licenses16\client-issuance-ul-oob.xrm-ms
